Regiao,Pais,Grupo,Site,BOF,Capacity,Lancas,Carros,Bico_id,Tipo,Vida,d1,d2,d3,d4,d5,d6,Convertedor,Carro,Operador,Data
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,133,47.00,47.00,47.00,47.00,0,47.133,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,134,47.00,47.00,47.00,47.00,0,47.134,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,135,47.00,47.00,47.00,47.00,0,47.135,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-19,75,1-13,Leste/Oeste,2,Slagless 4 Furos,136,47.00,47.00,47.00,47.00,0,47.136,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,137,47.00,47.00,47.00,47.00,0,47.137,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,138,47.00,47.00,47.00,47.00,0,47.138,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,139,47.00,47.00,47.00,47.00,0,47.139,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,140,47.00,47.00,47.00,47.00,0,47.140,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,141,47.00,47.00,47.00,47.00,0,47.141,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,142,47.00,47.00,47.00,47.00,0,47.142,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,143,47.00,47.00,47.00,47.00,0,47.143,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-20,75,1-13,Leste/Oeste,2,Slagless 4 Furos,144,47.00,47.00,47.00,47.00,0,47.144,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,145,47.00,47.00,47.00,47.00,0,47.145,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,146,47.00,47.00,47.00,47.00,0,47.146,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,147,47.00,47.00,47.00,47.00,0,47.147,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,148,47.00,47.00,47.00,47.00,0,47.148,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,149,47.00,47.00,47.00,47.00,0,47.149,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,150,47.00,47.00,47.00,47.00,0,47.150,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,151,47.00,47.00,47.00,47.00,0,47.151,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,152,47.00,47.00,47.00,47.00,0,47.152,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,153,47.00,47.00,47.00,47.00,0,47.153,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,154,47.00,47.00,47.00,47.00,0,47.154,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,155,47.00,47.00,47.00,47.00,0,47.155,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,156,47.00,47.00,47.00,47.00,0,47.156,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,157,47.00,47.00,47.00,47.00,0,47.157,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,158,47.00,47.00,47.00,47.00,0,47.158,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,159,47.00,47.00,47.00,47.00,0,47.159,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,160,47.00,47.00,47.00,47.00,0,47.160,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,161,47.00,47.00,47.00,47.00,0,47.161,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,162,47.00,47.00,47.00,47.00,0,47.162,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,163,47.00,47.00,47.00,47.00,0,47.163,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,164,47.00,47.00,47.00,47.00,0,47.164,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-4,75,1-13,Leste/Oeste,2,Slagless 4 Furos,165,47.00,47.00,47.00,47.00,0,47.165,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,166,47.00,47.00,47.00,47.00,0,47.166,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,167,47.00,47.00,47.00,47.00,0,47.167,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,168,47.00,47.00,47.00,47.00,0,47.168,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,169,47.00,47.00,47.00,47.00,0,47.169,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,170,47.00,47.00,47.00,47.00,0,47.170,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,171,47.00,47.00,47.00,47.00,0,47.171,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,172,47.00,47.00,47.00,47.00,0,47.172,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-5,75,1-13,Leste/Oeste,2,Slagless 4 Furos,173,47.00,47.00,47.00,47.00,0,47.173,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,174,47.00,47.00,47.00,47.00,0,47.174,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,175,47.00,47.00,47.00,47.00,0,47.175,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,176,47.00,47.00,47.00,47.00,0,47.176,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,177,47.00,47.00,47.00,47.00,0,47.177,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,178,47.00,47.00,47.00,47.00,0,47.178,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,179,47.00,47.00,47.00,47.00,0,47.179,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,180,47.00,47.00,47.00,47.00,0,47.180,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-6,75,1-13,Leste/Oeste,2,Slagless 4 Furos,181,47.00,47.00,47.00,47.00,0,47.181,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,182,47.00,47.00,47.00,47.00,0,47.182,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,183,47.00,47.00,47.00,47.00,0,47.183,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,184,47.00,47.00,47.00,47.00,0,47.184,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,185,47.00,47.00,47.00,47.00,0,47.185,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,186,47.00,47.00,47.00,47.00,0,47.186,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,187,47.00,47.00,47.00,47.00,0,47.187,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,188,47.00,47.00,47.00,47.00,0,47.188,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-7,75,1-13,Leste/Oeste,2,Slagless 4 Furos,189,47.00,47.00,47.00,47.00,0,47.189,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,190,47.00,47.00,47.00,47.00,0,47.190,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,191,47.00,47.00,47.00,47.00,0,47.191,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,192,47.00,47.00,47.00,47.00,0,47.192,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,193,47.00,47.00,47.00,47.00,0,47.193,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,194,47.00,47.00,47.00,47.00,0,47.194,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,195,47.00,47.00,47.00,47.00,0,47.195,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,196,47.00,47.00,47.00,47.00,0,47.196,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-8,75,1-13,Leste/Oeste,2,Slagless 4 Furos,197,47.00,47.00,47.00,47.00,0,47.197,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,198,47.00,47.00,47.00,47.00,0,47.198,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,199,47.00,47.00,47.00,47.00,0,47.199,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,200,47.00,47.00,47.00,47.00,0,47.200,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,201,47.00,47.00,47.00,47.00,0,47.201,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,202,47.00,47.00,47.00,47.00,0,47.202,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,203,47.00,47.00,47.00,47.00,0,47.203,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,204,47.00,47.00,47.00,47.00,0,47.204,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-9,75,1-13,Leste/Oeste,2,Slagless 4 Furos,205,47.00,47.00,47.00,47.00,0,47.205,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,206,47.00,47.00,47.00,47.00,0,47.206,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,207,47.00,47.00,47.00,47.00,0,47.207,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,208,47.00,47.00,47.00,47.00,0,47.208,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,209,47.00,47.00,47.00,47.00,0,47.209,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,210,47.00,47.00,47.00,47.00,0,47.210,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,211,47.00,47.00,47.00,47.00,0,47.211,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,212,47.00,47.00,47.00,47.00,0,47.212,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-10,75,1-13,Leste/Oeste,2,Slagless 4 Furos,213,47.00,47.00,47.00,47.00,0,47.213,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,214,47.00,47.00,47.00,47.00,0,47.214,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,215,47.00,47.00,47.00,47.00,0,47.215,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,216,47.00,47.00,47.00,47.00,0,47.216,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,217,47.00,47.00,47.00,47.00,0,47.217,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,218,47.00,47.00,47.00,47.00,0,47.218,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,219,47.00,47.00,47.00,47.00,0,47.219,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,220,47.00,47.00,47.00,47.00,0,47.220,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-11,75,1-13,Leste/Oeste,2,Slagless 4 Furos,221,47.00,47.00,47.00,47.00,0,47.221,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,222,47.00,47.00,47.00,47.00,0,47.222,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,223,47.00,47.00,47.00,47.00,0,47.223,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,224,47.00,47.00,47.00,47.00,0,47.224,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,225,47.00,47.00,47.00,47.00,0,47.225,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,226,47.00,47.00,47.00,47.00,0,47.226,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,227,47.00,47.00,47.00,47.00,0,47.227,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,228,47.00,47.00,47.00,47.00,0,47.228,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-12,75,1-13,Leste/Oeste,2,Slagless 4 Furos,229,47.00,47.00,47.00,47.00,0,47.229,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,230,47.00,47.00,47.00,47.00,0,47.230,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,231,47.00,47.00,47.00,47.00,0,47.231,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,232,47.00,47.00,47.00,47.00,0,47.232,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,233,47.00,47.00,47.00,47.00,0,47.233,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,234,47.00,47.00,47.00,47.00,0,47.234,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,235,47.00,47.00,47.00,47.00,0,47.235,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,236,47.00,47.00,47.00,47.00,0,47.236,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-13,75,1-13,Leste/Oeste,2,Slagless 4 Furos,237,47.00,47.00,47.00,47.00,0,47.237,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,238,47.00,47.00,47.00,47.00,0,47.238,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,239,47.00,47.00,47.00,47.00,0,47.239,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,240,47.00,47.00,47.00,47.00,0,47.240,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,241,47.00,47.00,47.00,47.00,0,47.241,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,242,47.00,47.00,47.00,47.00,0,47.242,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,243,47.00,47.00,47.00,47.00,0,47.243,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,244,47.00,47.00,47.00,47.00,0,47.244,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-14,75,1-13,Leste/Oeste,2,Slagless 4 Furos,245,47.00,47.00,47.00,47.00,0,47.245,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,246,47.00,47.00,47.00,47.00,0,47.246,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,247,47.00,47.00,47.00,47.00,0,47.247,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,248,47.00,47.00,47.00,47.00,0,47.248,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,249,47.00,47.00,47.00,47.00,0,47.249,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,250,47.00,47.00,47.00,47.00,0,47.250,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,251,47.00,47.00,47.00,47.00,0,47.251,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,252,47.00,47.00,47.00,47.00,0,47.252,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-15,75,1-13,Leste/Oeste,2,Slagless 4 Furos,253,47.00,47.00,47.00,47.00,0,47.253,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,254,47.00,47.00,47.00,47.00,0,47.254,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,255,47.00,47.00,47.00,47.00,0,47.255,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,256,47.00,47.00,47.00,47.00,0,47.256,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,257,47.00,47.00,47.00,47.00,0,47.257,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,258,47.00,47.00,47.00,47.00,0,47.258,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga2,4-5,166,1-10,Leste/Oeste,4,Slagless 6 Furos,259,47.00,47.00,47.00,47.00,0,47.259,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,4-5,75,1-13,Leste/Oeste,4,Slagless 4 Furos,260,47.00,47.00,47.00,47.00,0,47.260,4,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-16,75,1-13,Leste/Oeste,2,Slagless 4 Furos,261,47.00,47.00,47.00,47.00,0,47.261,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,262,47.00,47.00,47.00,47.00,0,47.262,1,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,263,47.00,47.00,47.00,47.00,0,47.263,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,1,Slagless 4 Furos,264,47.00,47.00,47.00,47.00,0,47.264,2,Leste,Caio,21-07-2022
AMERICA DO SUL,BRASIL,Usiminas,Ipatinga1,1-3,75,1-13,Leste/Oeste,2,Slagless 4 Furos,265,47.00,47.00,47.00,47.00,0,47.265,1,Leste,Caio,21-07-2022
